0,0,1,0,1,0,-1,0,0,0,0,0.5,0
0,0,1,0,1,0,-1,0,0,9.664480770642e-09,0,0.499999997746624,0
0,0,1,0,1,0,-1,0,0,7.71997214617052e-08,0,0.499999982000065,0
0,0,1,0,1,0,-1,0,0,2.60157453287177e-07,0,0.499999939341526,0
0,0,1,0,1,0,-1,0,0,6.15742010948977e-07,0,0.49999985643321,0
0,0,1,0,1,0,-1,0,0,1.20081103092141e-06,0,0.499999720018153,0
0,0,1,0,1,0,-1,0,0,2.07187614973558e-06,0,0.499999516920069,0
0,0,1,0,1,0,-1,0,0,3.28510370226391e-06,0,0.499999234043178,0
0,0,1,0,1,0,-1,0,0,4.8963154200045e-06,0,0.499998858372052,0
0,0,1,0,1,0,-1,0,0,6.96098912936563e-06,0,0.499998376971447,0
0,0,1,0,1,0,-1,0,0,9.53425944995019e-06,0,0.499997776986139,0
0,0,1,0,1,0,-1,0,0,1.26709184928401e-05,0,0.499997045640766,0
0,0,1,0,1,0,-1,0,0,1.64254165588809e-05,0,0.499996170239662,0
0,0,1,0,1,0,-1,0,0,2.08518628369659e-05,0,0.499995138166696,0
0,0,1,0,1,0,-1,0,0,2.60040261023208e-05,0,0.499993936885106,0
0,0,1,0,1,0,-1,0,0,3.19353354147885e-05,0,0.499992553937339,0
0,0,1,0,1,0,-1,0,0,3.86988808171127e-05,0,0.499990976944887,0
0,0,1,0,1,0,-1,0,0,4.63474140332232e-05,0,0.499989193608127,0
0,0,1,0,1,0,-1,0,0,5.49333491665198e-05,0,0.499987191706153,0
0,0,1,0,1,0,-1,0,0,6.45087633981569e-05,0,0.499984959096617,0
0,0,1,0,1,0,-1,0,0,7.51253976853282e-05,0,0.499982483715566,0
0,0,1,0,1,0,-1,0,0,8.68346574595507e-05,0,0.499979753577276,0
0,0,1,0,1,0,-1,0,0,9.96876133249493e-05,0,0.499976756774095,0
0,0,1,0,1,0,-1,0,0,0.000113735001756542,0,0.499973481476274,0
0,0,1,0,1,0,-1,0,0,0.000129027225798522,0,0.499969915931809,0
0,0,1,0,1,0,-1,0,0,0.000145614355762546,0,0.499966048466273,0
0,0,1,0,1,0,-1,0,0,0.000163546129926015,0,0.49996186748266,0
0,0,1,0,1,0,-1,0,0,0.00018287195523036,0,0.499957361461216,0
0,0,1,0,1,0,-1,0,0,0.000203640907979328,0,0.499952518959279,0
0,0,1,0,1,0,-1,0,0,0.000225901734537264,0,0.499947328611118,0
0,0,1,0,1,0,-1,0,0,0.000249702852027397,0,0.499941779127766,0
0,0,1,0,1,0,-1,0,0,0.000275092349030124,0,0.499935859296858,0
0,0,1,0,1,0,-1,0,0,0.000302117986281293,0,0.499929557982473,0
0,0,1,0,1,0,-1,0,0,0.000330827197370492,0,0.499922864124965,0
0,0,1,0,1,0,-1,0,0,0.000361267089439327,0,0.499915766740804,0
0,0,1,0,1,0,-1,0,0,0.000393484443879712,0,0.499908254922411,0
0,0,1,0,1,0,-1,0,0,0.00042752571703215,0,0.499900317837998,0
0,0,1,0,1,0,-1,0,0,0.00046343704088402,0,0.4998919447314,0
0,0,1,0,1,0,-1,0,0,0.000501264223767858,0,0.499883124921919,0
0,0,1,0,1,0,-1,0,0,0.000541052751059645,0,0.499873847804157,0
0,0,1,0,1,0,-1,0,0,0.000582847785877091,0,0.499864102847852,0
0,0,1,0,1,0,-1,0,0,0.000626694169777916,0,0.49985387959772,0
0,0,1,0,1,0,-1,0,0,0.000672636423458138,0,0.499843167673287,0
0,0,1,0,1,0,-1,0,0,0.000720718747450357,0,0.499831956768729,0
0,0,1,0,1,0,-1,0,0,0.000770985022822038,0,0.49982023665271,0
0,0,1,0,1,0,-1,0,0,0.000823478811873796,0,0.499807997168216,0
0,0,1,0,1,0,-1,0,0,0.000878243358837683,0,0.499795228232395,0
0,0,1,0,1,0,-1,0,0,0.000935321590575467,0,0.499781919836394,0
0,0,1,0,1,0,-1,0,0,0.00099475611727692,0,0.499768062045195,0
0,0,1,0,1,0,-1,0,0,0.0010565892331581,0,0.49975364499745,0
0,0,1,0,1,0,-1,0,0,0.00112086291715965,0,0.499738658905325,0
0,0,1,0,1,0,-1,0,0,0.00118761883364506,0,0.499723094054331,0
0,0,1,0,1,0,-1,0,0,0.00125689833309894,0,0.499706940803163,0
0,0,1,0,1,0,-1,0,0,0.00132874245282538,0,0.499690189583538,0
0,0,1,0,1,0,-1,0,0,0.00140319191764612,0,0.499672830900031,0
0,0,1,0,1,0,-1,0,0,0.00148028714059894,0,0.499654855329912,0
0,0,1,0,1,0,-1,0,0,0.00156006822363587,0,0.499636253522986,0
0,0,1,0,1,0,-1,0,0,0.00164257495832152,0,0.499617016201428,0
0,0,1,0,1,0,-1,0,0,0.00172784682653134,0,0.499597134159617,0
0,0,1,0,1,0,-1,0,0,0.00181592300114993,0,0.499576598263981,0
0,0,1,0,1,0,-1,0,0,0.00190684234676927,0,0.499555399452826,0
0,0,1,0,1,0,-1,0,0,0.00200064342038708,0,0.499533528736179,0
0,0,1,0,1,0,-1,0,0,0.00209736447210504,0,0.499510977195623,0
0,0,1,0,1,0,-1,0,0,0.00219704344582712,0,0.499487735984134,0
0,0,1,0,1,0,-1,0,0,0.00229971797995783,0,0.499463796325917,0
0,0,1,0,1,0,-1,0,0,0.00240542540810053,0,0.499439149516246,0
0,0,1,0,1,0,-1,0,0,0.00251420275975568,0,0.499413786921301,0
0,0,1,0,1,0,-1,0,0,0.00262608676101918,0,0.499387699978001,0
0,0,1,0,1,0,-1,0,0,0.0027411138352806,0,0.499360880193847,0
